Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Calcium,Adult males 19 y +,248,Meat & Poultry,Poultry,Turkey & Other Poultry,0.7,0.2,0.4,1.0,mg,0.1,0.0,E,3
Calcium,Adult males 19 y +,1450,Meat & Poultry,Processed Meats,Luncheon Meat,3.7,0.3,3.1,4.2,mg,0.4,0.0,,3
Calcium,Adult males 19 y +,871,Meat & Poultry,Processed Meats,Sausage,2.4,0.3,1.8,2.9,mg,0.3,0.0,,3
Calcium,Adult males 19 y +,732,Meat & Poultry,Processed Meats,Bacon,0.4,0.0,0.3,0.4,mg,0.0,0.0,,3
Calcium,Adult males 19 y +,318,Meat & Poultry,Processed Meats,Pork - Cured,0.2,0.0,0.2,0.3,mg,0.0,0.0,,3
Calcium,Adult males 19 y +,2338,Meat & Poultry,Red Meat,Beef,5.1,0.3,4.6,5.7,mg,0.6,0.0,,3
Calcium,Adult males 19 y +,842,Meat & Poultry,Red Meat,Pork - Fresh,2.7,0.4,1.9,3.5,mg,0.3,0.0,,3
Calcium,Adult males 19 y +,166,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.4,0.1,0.3,0.5,mg,0.0,0.0,E,3
Calcium,Adult males 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.0,0.0,0.0,0.1,mg,0.0,0.0,,3
Calcium,Adult males 19 y +,4590,Meat Alternatives,,,41.0,2.6,35.9,46.2,mg,4.8,0.3,,1
Calcium,Adult males 19 y +,3647,Meat Alternatives,Eggs,,15.4,0.9,13.6,17.2,mg,1.8,0.1,,2
Calcium,Adult males 19 y +,663,Meat Alternatives,Legumes,,4.6,0.4,3.7,5.4,mg,0.5,0.0,,2
Calcium,Adult males 19 y +,1978,Meat Alternatives,Nuts - Seeds & Peanut Butter,,12.5,1.0,10.5,14.5,mg,1.5,0.1,,2
Calcium,Adult males 19 y +,176,Meat Alternatives,Tofu & Meatless Products,,8.6,2.2,4.2,12.9,mg,1.0,0.3,E,2
Calcium,Adult males 19 y +,316,Nutritional Beverages & Bars,,,12.0,2.0,8.0,16.0,mg,1.4,0.2,E,1
Calcium,Adult males 19 y +,267,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,10.1,1.9,6.3,13.9,mg,1.2,0.2,E,2
Calcium,Adult males 19 y +,63,Nutritional Beverages & Bars,Nutritional Bars,,1.9,0.6,0.8,3.0,mg,0.2,0.1,E,2
Calcium,Adult males 19 y +,5856,Soups - Sauces - Spices & Other Ingredients,,,32.5,2.0,28.7,36.3,mg,3.8,0.2,,1
Calcium,Adult males 19 y +,2384,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,4.6,0.3,4.0,5.2,mg,0.5,0.0,,2
Calcium,Adult males 19 y +,1511,Soups - Sauces - Spices & Other Ingredients,Soups,,4.1,0.3,3.5,4.8,mg,0.5,0.0,,2
Calcium,Adult males 19 y +,5575,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,23.8,1.9,20.1,27.5,mg,2.8,0.2,,2
Calcium,Adult males 19 y +,5232,Sweets - Sugars & Savoury Snacks,,,32.1,1.8,28.6,35.5,mg,3.7,0.2,,1
Calcium,Adult males 19 y +,1527,Sweets - Sugars & Savoury Snacks,Confectionary,,6.8,1.1,4.7,8.9,mg,0.8,0.1,,2
Calcium,Adult males 19 y +,771,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,15.7,1.4,13.0,18.4,mg,1.8,0.2,,2
Calcium,Adult males 19 y +,1268,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,5.4,0.6,4.2,6.7,mg,0.6,0.1,,2
Calcium,Adult males 19 y +,4671,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,4.1,0.3,3.5,4.7,mg,0.5,0.0,,2
Calcium,Adult males 19 y +,1023,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,4.5,0.4,3.7,5.3,mg,0.5,0.0,,3
Calcium,Adult males 19 y +,170,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.7,0.1,0.5,1.0,mg,0.1,0.0,,3
Calcium,Adult males 19 y +,497,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,,,,,mg,,,F,3
Calcium,Adult males 19 y +,702,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,15.5,1.4,12.9,18.2,mg,1.8,0.2,,3
Calcium,Adult males 19 y +,80,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,,,,,mg,,,F,3
Calcium,Adult males 19 y +,1360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,2.8,0.3,2.2,3.3,mg,0.3,0.0,,3
Calcium,Adult males 19 y +,726,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.5,0.1,0.4,0.7,mg,0.1,0.0,E,3
Calcium,Adult males 19 y +,4068,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.8,0.1,0.6,1.0,mg,0.1,0.0,,3
Calcium,Adult males 19 y +,322,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,21,Baby Foods,,,,,,,mg,,,F,1
Calcium,Adult females* 19 y +,19,Baby Foods,Baby Foods Products,,,,,,mg,,,F,2
Calcium,Adult females* 19 y +,,Baby Foods,Infant Formula,,,,,,mg,,,<10,2
Calcium,Adult females* 19 y +,6828,Beverages (Excluding Milks),,,53.2,1.2,50.9,55.5,mg,7.6,0.2,,1
Calcium,Adult females* 19 y +,1439,Beverages (Excluding Milks),Alcohol,,4.5,0.3,3.9,5.0,mg,0.6,0.0,,2
Calcium,Adult females* 19 y +,5777,Beverages (Excluding Milks),Coffee & Tea,,7.1,0.2,6.7,7.5,mg,1.0,0.0,,2
Calcium,Adult females* 19 y +,30,Beverages (Excluding Milks),Energy Drinks,,0.1,0.0,0.0,0.1,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,514,Beverages (Excluding Milks),Fruit Drinks,,1.5,0.3,1.0,2.0,mg,0.2,0.0,E,2
Calcium,Adult females* 19 y +,1983,Beverages (Excluding Milks),Fruit Juice,,8.8,0.6,7.6,10.0,mg,1.3,0.1,,2
Calcium,Adult females* 19 y +,145,Beverages (Excluding Milks),Other Beverages,,1.2,0.2,0.7,1.7,mg,0.2,0.0,E,2
Calcium,Adult females* 19 y +,1495,Beverages (Excluding Milks),Soft Drinks,,2.4,0.2,2.1,2.7,mg,0.3,0.0,,2
Calcium,Adult females* 19 y +,39,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,173,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.7,0.1,0.5,0.9,mg,0.1,0.0,,2
Calcium,Adult females* 19 y +,24,Beverages (Excluding Milks),Vitamin Water,,0.1,0.0,0.0,0.1,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,6376,Beverages (Excluding Milks),Water,,27.0,0.8,25.3,28.7,mg,3.9,0.1,,2
Calcium,Adult females* 19 y +,4441,Beverages (Excluding Milks),Coffee & Tea,Coffee,6.1,0.2,5.7,6.4,mg,0.9,0.0,,3
Calcium,Adult females* 19 y +,2739,Beverages (Excluding Milks),Coffee & Tea,Tea,1.0,0.1,0.8,1.2,mg,0.1,0.0,,3
Calcium,Adult females* 19 y +,6447,Dairy & Plant-Based Beverages,,,366.1,7.8,350.7,381.5,mg,52.2,0.6,,1
Calcium,Adult females* 19 y +,3758,Dairy & Plant-Based Beverages,Cheeses,,137.0,4.8,127.5,146.4,mg,19.5,0.6,,2
Calcium,Adult females* 19 y +,5851,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,190.9,5.7,179.8,202.0,mg,27.2,0.6,,2
Calcium,Adult females* 19 y +,1629,Dairy & Plant-Based Beverages,Yogurts,,38.2,2.5,33.4,43.1,mg,5.5,0.3,,2
Calcium,Adult females* 19 y +,4136,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,89.3,3.7,81.9,96.6,mg,12.7,0.5,,3
Calcium,Adult females* 19 y +,2244,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,39.2,2.6,34.1,44.4,mg,5.6,0.4,,3
Calcium,Adult females* 19 y +,2211,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,20.3,1.5,17.4,23.2,mg,2.9,0.2,,3
Calcium,Adult females* 19 y +,1928,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,19.7,2.7,14.4,24.9,mg,2.8,0.4,,3
Calcium,Adult females* 19 y +,358,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,12.9,1.4,10.1,15.7,mg,1.8,0.2,,3
Calcium,Adult females* 19 y +,1769,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,9.6,0.6,8.4,10.7,mg,1.4,0.1,,3
Calcium,Adult females* 19 y +,6356,Fats & Oils,,,2.6,0.1,2.4,2.8,mg,0.4,0.0,,1
Calcium,Adult females* 19 y +,369,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,1972,Fats & Oils,Butter,,0.8,0.1,0.6,0.9,mg,0.1,0.0,,2
Calcium,Adult females* 19 y +,3711,Fats & Oils,Margarines,,0.5,0.0,0.4,0.5,mg,0.1,0.0,,2
Calcium,Adult females* 19 y +,2686,Fats & Oils,Salad Dressings,,1.3,0.1,1.2,1.5,mg,0.2,0.0,,2
Calcium,Adult females* 19 y +,2412,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,3379,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Adult females* 19 y +,1279,Fish & Seafood,,,7.8,0.8,6.1,9.4,mg,1.1,0.1,,1
Calcium,Adult females* 19 y +,994,Fish & Seafood,Fish,,5.8,0.8,4.2,7.4,mg,0.8,0.1,,2
Calcium,Adult females* 19 y +,370,Fish & Seafood,Shellfish,,2.0,0.3,1.5,2.5,mg,0.3,0.0,,2
Calcium,Adult females* 19 y +,6595,Fruits & Vegetables,,,70.6,1.8,67.0,74.1,mg,10.1,0.3,,1
Calcium,Adult females* 19 y +,4951,Fruits & Vegetables,Fruits,,19.5,0.8,18.0,21.0,mg,2.8,0.1,,2
Calcium,Adult females* 19 y +,6291,Fruits & Vegetables,Vegetables Including Potatoes,,51.0,1.5,48.2,53.9,mg,7.3,0.2,,2
Calcium,Adult females* 19 y +,1356,Fruits & Vegetables,Fruits,Citrus Fruits,7.5,0.5,6.6,8.5,mg,1.1,0.1,,3
Calcium,Adult females* 19 y +,854,Fruits & Vegetables,Fruits,Other Fruits,2.7,0.5,1.8,3.6,mg,0.4,0.1,E,3
Calcium,Adult females* 19 y +,1574,Fruits & Vegetables,Fruits,Apple,2.1,0.1,1.8,2.3,mg,0.3,0.0,,3
Calcium,Adult females* 19 y +,1597,Fruits & Vegetables,Fruits,Berries,2.1,0.1,1.8,2.3,mg,0.3,0.0,,3
Calcium,Adult females* 19 y +,1919,Fruits & Vegetables,Fruits,Banana,1.3,0.1,1.2,1.4,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,1006,Fruits & Vegetables,Fruits,Grapes & Raisins,1.2,0.1,0.9,1.5,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,306,Fruits & Vegetables,Fruits,Melons,0.8,0.1,0.6,1.1,mg,0.1,0.0,,3
Calcium,Adult females* 19 y +,265,Fruits & Vegetables,Fruits,Pears,0.6,0.1,0.4,0.7,mg,0.1,0.0,E,3
Calcium,Adult females* 19 y +,327,Fruits & Vegetables,Fruits,Pineapples,0.5,0.1,0.3,0.6,mg,0.1,0.0,E,3
Calcium,Adult females* 19 y +,215,Fruits & Vegetables,Fruits,Cherries,0.3,0.0,0.2,0.3,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,259,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.3,0.0,0.2,0.4,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,133,Fruits & Vegetables,Fruits,Plums & Prunes,0.2,0.0,0.1,0.3,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,5446,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,20.9,0.6,19.7,22.1,mg,3.0,0.1,,3
Calcium,Adult females* 19 y +,3518,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,19.9,1.1,17.8,22.1,mg,2.8,0.2,,3
Calcium,Adult females* 19 y +,2959,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,5.5,0.3,5.0,6.0,mg,0.8,0.0,,3
Calcium,Adult females* 19 y +,2348,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,4.7,0.3,4.0,5.3,mg,0.7,0.0,,3
Calcium,Adult females* 19 y +,6669,Grain Products,,,85.3,1.6,82.3,88.4,mg,12.2,0.2,,1
Calcium,Adult females* 19 y +,5520,Grain Products,Breads,,58.8,1.4,56.1,61.5,mg,8.4,0.2,,2
Calcium,Adult females* 19 y +,2230,Grain Products,Breakfast Cereals,,11.8,0.6,10.5,13.1,mg,1.7,0.1,,2
Calcium,Adult females* 19 y +,1575,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,3.9,0.3,3.3,4.5,mg,0.6,0.0,,2
Calcium,Adult females* 19 y +,4893,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,10.8,0.5,9.7,11.9,mg,1.5,0.1,,2
Calcium,Adult females* 19 y +,2551,Grain Products,Breads,White Breads & Rolls,24.1,1.0,22.3,26.0,mg,3.4,0.1,,3
Calcium,Adult females* 19 y +,2239,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,19.1,0.8,17.6,20.6,mg,2.7,0.1,,3
Calcium,Adult females* 19 y +,1994,Grain Products,Breads,Other Bread Products,13.9,0.9,12.2,15.6,mg,2.0,0.1,,3
Calcium,Adult females* 19 y +,914,Grain Products,Breads,Crackers & Crispbreads,1.7,0.2,1.2,2.1,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,1756,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,9.3,0.6,8.2,10.5,mg,1.3,0.1,,3
Calcium,Adult females* 19 y +,555,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),2.5,0.3,1.8,3.2,mg,0.4,0.0,,3
Calcium,Adult females* 19 y +,1145,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,1.4,0.1,1.2,1.7,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,389,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,1.6,0.2,1.2,2.1,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,45,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.7,0.2,0.2,1.1,mg,0.1,0.0,E,3
Calcium,Adult females* 19 y +,42,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.1,0.0,0.0,0.1,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,30,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.1,0.0,0.0,0.1,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,,,,,mg,,,<10,3
Calcium,Adult females* 19 y +,3664,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,3.2,0.2,2.9,3.5,mg,0.5,0.0,,3
Calcium,Adult females* 19 y +,1358,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,3.8,0.5,2.9,4.7,mg,0.5,0.1,,3
Calcium,Adult females* 19 y +,1522,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,3.8,0.3,3.3,4.3,mg,0.5,0.0,,3
Calcium,Adult females* 19 y +,5579,Meat & Poultry,,,12.5,0.4,11.8,13.3,mg,1.8,0.1,,1
Calcium,Adult females* 19 y +,2644,Meat & Poultry,Poultry,,4.8,0.2,4.4,5.3,mg,0.7,0.0,,2
Calcium,Adult females* 19 y +,2175,Meat & Poultry,Processed Meats,,2.9,0.3,2.3,3.4,mg,0.4,0.0,,2
Calcium,Adult females* 19 y +,2884,Meat & Poultry,Red Meat,,4.8,0.2,4.4,5.2,mg,0.7,0.0,,2
Calcium,Adult females* 19 y +,2449,Meat & Poultry,Poultry,Chicken,4.5,0.2,4.1,5.0,mg,0.6,0.0,,3
Calcium,Adult females* 19 y +,263,Meat & Poultry,Poultry,Turkey & Other Poultry,0.3,0.0,0.2,0.4,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,1061,Meat & Poultry,Processed Meats,Luncheon Meat,1.6,0.2,1.1,2.0,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,644,Meat & Poultry,Processed Meats,Sausage,0.9,0.1,0.7,1.1,mg,0.1,0.0,,3
Calcium,Adult females* 19 y +,599,Meat & Poultry,Processed Meats,Bacon,0.2,0.0,0.2,0.3,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,304,Meat & Poultry,Processed Meats,Pork - Cured,0.2,0.0,0.1,0.2,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,2116,Meat & Poultry,Red Meat,Beef,3.0,0.2,2.6,3.3,mg,0.4,0.0,,3
Calcium,Adult females* 19 y +,851,Meat & Poultry,Red Meat,Pork - Fresh,1.5,0.1,1.2,1.7,mg,0.2,0.0,,3
Calcium,Adult females* 19 y +,144,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.3,0.1,0.2,0.4,mg,0.0,0.0,E,3
Calcium,Adult females* 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.0,0.0,0.0,0.1,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,5118,Meat Alternatives,,,31.2,1.5,28.2,34.2,mg,4.5,0.2,,1
Calcium,Adult females* 19 y +,3879,Meat Alternatives,Eggs,,10.1,0.4,9.3,11.0,mg,1.4,0.1,,2
Calcium,Adult females* 19 y +,790,Meat Alternatives,Legumes,,3.9,0.3,3.3,4.6,mg,0.6,0.0,,2
Calcium,Adult females* 19 y +,2513,Meat Alternatives,Nuts - Seeds & Peanut Butter,,11.1,0.6,9.8,12.4,mg,1.6,0.1,,2
Calcium,Adult females* 19 y +,202,Meat Alternatives,Tofu & Meatless Products,,6.0,1.3,3.5,8.6,mg,0.9,0.2,E,2
Calcium,Adult females* 19 y +,321,Nutritional Beverages & Bars,,,10.1,1.6,7.0,13.3,mg,1.4,0.2,,1
Calcium,Adult females* 19 y +,263,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,7.3,0.9,5.6,9.1,mg,1.0,0.1,,2
Calcium,Adult females* 19 y +,71,Nutritional Beverages & Bars,Nutritional Bars,,,,,,mg,,,F,2
Calcium,Adult females* 19 y +,6382,Soups - Sauces - Spices & Other Ingredients,,,27.4,1.3,24.9,30.0,mg,3.9,0.2,,1
Calcium,Adult females* 19 y +,2243,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,3.6,0.3,3.1,4.2,mg,0.5,0.0,,2
Calcium,Adult females* 19 y +,1853,Soups - Sauces - Spices & Other Ingredients,Soups,,3.9,0.3,3.2,4.6,mg,0.6,0.0,,2
Calcium,Adult females* 19 y +,6077,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,19.9,1.2,17.5,22.3,mg,2.8,0.2,,2
Calcium,Adult females* 19 y +,5713,Sweets - Sugars & Savoury Snacks,,,32.5,1.8,28.9,36.1,mg,4.6,0.3,,1
Calcium,Adult females* 19 y +,1936,Sweets - Sugars & Savoury Snacks,Confectionary,,8.3,1.0,6.4,10.2,mg,1.2,0.1,,2
Calcium,Adult females* 19 y +,844,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,16.6,1.4,13.9,19.4,mg,2.4,0.2,,2
Calcium,Adult females* 19 y +,1411,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,4.0,0.5,3.1,5.0,mg,0.6,0.1,,2
Calcium,Adult females* 19 y +,4937,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,3.6,0.3,3.0,4.2,mg,0.5,0.0,,2
Calcium,Adult females* 19 y +,1238,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,6.1,0.9,4.4,7.9,mg,0.9,0.1,,3
Calcium,Adult females* 19 y +,685,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,1.1,0.3,0.5,1.7,mg,0.2,0.0,E,3
Calcium,Adult females* 19 y +,229,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,1.0,0.2,0.7,1.4,mg,0.1,0.0,E,3
Calcium,Adult females* 19 y +,762,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,16.5,1.4,13.7,19.2,mg,2.3,0.2,,3
Calcium,Adult females* 19 y +,87,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,,,,,mg,,,F,3
Calcium,Adult females* 19 y +,1529,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,2.6,0.3,2.0,3.1,mg,0.4,0.0,,3
Calcium,Adult females* 19 y +,4229,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.7,0.1,0.6,0.8,mg,0.1,0.0,,3
Calcium,Adult females* 19 y +,773,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.3,0.0,0.3,0.4,mg,0.0,0.0,,3
Calcium,Adult females* 19 y +,360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Calcium,Children 1 to 8 y,122,Baby Foods,,,11.7,3.2,5.4,17.9,mg,1.3,0.3,E,1
Calcium,Children 1 to 8 y,95,Baby Foods,Baby Foods Products,,,,,,mg,,,F,2
Calcium,Children 1 to 8 y,46,Baby Foods,Infant Formula,,4.5,1.3,1.8,7.1,mg,0.5,0.1,E,2
Calcium,Children 1 to 8 y,2443,Beverages (Excluding Milks),,,38.2,1.9,34.5,41.9,mg,4.1,0.2,,1
Calcium,Children 1 to 8 y,20,Beverages (Excluding Milks),Alcohol,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,141,Beverages (Excluding Milks),Coffee & Tea,,0.3,0.1,0.1,0.4,mg,0.0,0.0,E,2
Calcium,Children 1 to 8 y,,Beverages (Excluding Milks),Energy Drinks,,,,,,mg,,,<10,2
Calcium,Children 1 to 8 y,357,Beverages (Excluding Milks),Fruit Drinks,,3.2,0.4,2.4,4.0,mg,0.3,0.0,,2
Calcium,Children 1 to 8 y,1159,Beverages (Excluding Milks),Fruit Juice,,20.4,1.9,16.8,24.1,mg,2.2,0.2,,2
Calcium,Children 1 to 8 y,77,Beverages (Excluding Milks),Other Beverages,,1.1,0.3,0.6,1.7,mg,0.1,0.0,E,2
Calcium,Children 1 to 8 y,142,Beverages (Excluding Milks),Soft Drinks,,0.4,0.1,0.3,0.5,mg,0.0,0.0,E,2
Calcium,Children 1 to 8 y,21,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,52,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.4,0.1,0.2,0.7,mg,0.0,0.0,E,2
Calcium,Children 1 to 8 y,,Beverages (Excluding Milks),Vitamin Water,,,,,,mg,,,<10,2
Calcium,Children 1 to 8 y,2344,Beverages (Excluding Milks),Water,,12.3,0.4,11.5,13.1,mg,1.3,0.0,,2
Calcium,Children 1 to 8 y,,Beverages (Excluding Milks),Coffee & Tea,Coffee,,,,,mg,,,<10,3
Calcium,Children 1 to 8 y,133,Beverages (Excluding Milks),Coffee & Tea,Tea,,,,,mg,,,F,3
Calcium,Children 1 to 8 y,2436,Dairy & Plant-Based Beverages,,,635.1,14.4,606.8,663.3,mg,68.7,0.6,,1
Calcium,Children 1 to 8 y,1632,Dairy & Plant-Based Beverages,Cheeses,,162.9,7.8,147.7,178.2,mg,17.6,0.7,,2
Calcium,Children 1 to 8 y,2341,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,412.4,11.7,389.4,435.4,mg,44.6,0.8,,2
Calcium,Children 1 to 8 y,1032,Dairy & Plant-Based Beverages,Yogurts,,59.7,3.2,53.4,66.0,mg,6.5,0.3,,2
Calcium,Children 1 to 8 y,1810,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,195.2,8.6,178.2,212.1,mg,21.1,0.9,,3
Calcium,Children 1 to 8 y,1078,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,120.3,7.5,105.5,135.1,mg,13.0,0.8,,3
Calcium,Children 1 to 8 y,854,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,71.0,8.1,55.1,86.9,mg,7.7,0.8,,3
Calcium,Children 1 to 8 y,739,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,11.2,1.9,7.6,14.9,mg,1.2,0.2,E,3
Calcium,Children 1 to 8 y,128,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,10.5,1.8,7.0,13.9,mg,1.1,0.2,E,3
Calcium,Children 1 to 8 y,253,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,4.3,1.0,2.3,6.3,mg,0.5,0.1,E,3
Calcium,Children 1 to 8 y,2270,Fats & Oils,,,1.2,0.1,1.1,1.4,mg,0.1,0.0,,1
Calcium,Children 1 to 8 y,83,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,657,Fats & Oils,Butter,,0.4,0.0,0.3,0.5,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,1330,Fats & Oils,Margarines,,0.4,0.0,0.3,0.4,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,463,Fats & Oils,Salad Dressings,,0.4,0.1,0.3,0.5,mg,0.0,0.0,E,2
Calcium,Children 1 to 8 y,1035,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,1330,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Calcium,Children 1 to 8 y,298,Fish & Seafood,,,3.3,0.6,2.2,4.4,mg,0.4,0.1,E,1
Calcium,Children 1 to 8 y,257,Fish & Seafood,Fish,,2.6,0.5,1.7,3.6,mg,0.3,0.1,E,2
Calcium,Children 1 to 8 y,50,Fish & Seafood,Shellfish,,,,,,mg,,,F,2
Calcium,Children 1 to 8 y,2428,Fruits & Vegetables,,,48.3,1.5,45.3,51.3,mg,5.2,0.2,,1
Calcium,Children 1 to 8 y,2117,Fruits & Vegetables,Fruits,,20.1,0.8,18.5,21.7,mg,2.2,0.1,,2
