Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Folate,Adult females* 19 y +,3664,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,38.94845068,2.116547654,34.79002752,43.10687385,mcg (DFE),11.06076546,0.55501438,,3
Folate,Adult females* 19 y +,1358,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,33.51448114,2.066274228,29.45483118,37.57413111,mcg (DFE),9.517601061,0.546446382,,3
Folate,Adult females* 19 y +,1522,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,2.679717144,0.285839171,2.118123255,3.241311032,mcg (DFE),0.760998764,0.08140252,,3
Folate,Adult females* 19 y +,5579,Meat & Poultry,,,5.450254434,0.328592461,4.804662307,6.095846561,mcg (DFE),1.547789064,0.095864006,,1
Folate,Adult females* 19 y +,2644,Meat & Poultry,Poultry,,1.985888698,0.118176978,1.753704046,2.21807335,mcg (DFE),0.563962077,0.033702906,,2
Folate,Adult females* 19 y +,2449,Meat & Poultry,Poultry,Chicken,1.831238788,0.117420209,1.600540975,2.061936601,mcg (DFE),0.520043863,0.033444334,,3
Folate,Adult females* 19 y +,263,Meat & Poultry,Poultry,Turkey & Other Poultry,0.15464991,0.020796965,0.113789701,0.195510119,mcg (DFE),0.043918214,0.005907567,,3
Folate,Adult females* 19 y +,2175,Meat & Poultry,Processed Meats,,0.578864683,0.079364306,0.422936057,0.734793309,mcg (DFE),0.164388734,0.022766093,E,2
Folate,Adult females* 19 y +,599,Meat & Poultry,Processed Meats,Bacon,0.021599132,0.00637385,0.009076303,0.034121961,mcg (DFE),0.006133824,0.001813422,,3
Folate,Adult females* 19 y +,1061,Meat & Poultry,Processed Meats,Luncheon Meat,0.163996284,0.016135605,0.13229434,0.195698227,mcg (DFE),0.046572441,0.004561286,,3
Folate,Adult females* 19 y +,304,Meat & Poultry,Processed Meats,Pork - Cured,0.059081551,0.01368371,0.032196895,0.085966208,mcg (DFE),0.016778259,0.003889211,,3
Folate,Adult females* 19 y +,644,Meat & Poultry,Processed Meats,Sausage,0.334187716,0.076322164,0.184236046,0.484139387,mcg (DFE),0.09490421,0.021830322,E,3
Folate,Adult females* 19 y +,2884,Meat & Poultry,Red Meat,,2.885501053,0.301966497,2.292221486,3.478780621,mcg (DFE),0.819438253,0.086873598,,2
Folate,Adult females* 19 y +,2116,Meat & Poultry,Red Meat,Beef,1.611583579,0.077617842,1.459086265,1.764080893,mcg (DFE),0.457665136,0.02312433,,3
Folate,Adult females* 19 y +,144,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.219783786,0.041626268,0.137999831,0.301567741,mcg (DFE),0.06241524,0.011862052,,3
Folate,Adult females* 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.852525661,0.284986139,0.29260774,1.412443582,mcg (DFE),0.242104274,0.081094611,E,3
Folate,Adult females* 19 y +,851,Meat & Poultry,Red Meat,Pork - Fresh,0.201608028,0.020373274,0.161580253,0.241635802,mcg (DFE),0.057253602,0.005868899,,3
Folate,Adult females* 19 y +,5118,Meat Alternatives,,,32.10485544,1.665184893,28.83323365,35.37647724,mcg (DFE),9.11728888,0.460579812,,1
Folate,Adult females* 19 y +,3879,Meat Alternatives,Eggs,,12.1316024,0.535481181,11.07953191,13.1836729,mcg (DFE),3.445189899,0.148313052,,2
Folate,Adult females* 19 y +,790,Meat Alternatives,Legumes,,9.890119064,1.262942707,7.408790474,12.37144765,mcg (DFE),2.808642846,0.354160345,,2
Folate,Adult females* 19 y +,2513,Meat Alternatives,Nuts - Seeds & Peanut Butter,,9.525650595,1.164260089,7.238205702,11.81309549,mcg (DFE),2.705139364,0.331152919,,2
Folate,Adult females* 19 y +,202,Meat Alternatives,Tofu & Meatless Products,,0.557483382,0.110290941,0.340792583,0.774174181,mcg (DFE),0.158316771,0.031512949,E,2
Folate,Adult females* 19 y +,321,Nutritional Beverages & Bars,,,4.127809137,0.667837307,2.815695932,5.439922342,mcg (DFE),1.172234786,0.188206696,E,1
Folate,Adult females* 19 y +,263,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,4.127809137,0.667837307,2.815695932,5.439922342,mcg (DFE),1.172234786,0.188206696,E,2
Folate,Adult females* 19 y +,71,Nutritional Beverages & Bars,Nutritional Bars,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Adult females* 19 y +,6382,Soups - Sauces - Spices & Other Ingredients,,,6.685019018,0.370859216,5.956384559,7.413653478,mcg (DFE),1.898443357,0.104415644,,1
Folate,Adult females* 19 y +,2243,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,0.818418528,0.05316111,0.71397184,0.922865216,mcg (DFE),0.232418369,0.015372793,,2
Folate,Adult females* 19 y +,1853,Soups - Sauces - Spices & Other Ingredients,Soups,,2.723658657,0.297808194,2.138548991,3.308768324,mcg (DFE),0.773477483,0.085424149,,2
Folate,Adult females* 19 y +,6077,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,3.142941833,0.220303281,2.710107607,3.575776059,mcg (DFE),0.892547505,0.060270165,,2
Folate,Adult females* 19 y +,5713,Sweets - Sugars & Savoury Snacks,,,4.008223315,0.218705296,3.57852868,4.437917949,mcg (DFE),1.138274238,0.064574107,,1
Folate,Adult females* 19 y +,1936,Sweets - Sugars & Savoury Snacks,Confectionary,,0.744891705,0.069162478,0.609006812,0.880776597,mcg (DFE),0.211537874,0.020015462,,2
Folate,Adult females* 19 y +,685,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.126563215,0.035537971,0.056741058,0.196385373,mcg (DFE),0.035942021,0.010122757,,3
Folate,Adult females* 19 y +,1238,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,0.562946206,0.058971177,0.447084365,0.678808047,mcg (DFE),0.159868129,0.016999753,E,3
Folate,Adult females* 19 y +,229,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.055382283,0.009395692,0.03692238,0.073842186,mcg (DFE),0.015727723,0.002663683,,3
Folate,Adult females* 19 y +,844,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,0.854543618,0.073333947,0.710462957,0.998624279,mcg (DFE),0.242677343,0.021296769,,2
Folate,Adult females* 19 y +,762,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,0.832172321,0.073158349,0.688436661,0.975907981,mcg (DFE),0.236324236,0.021247427,,3
Folate,Adult females* 19 y +,87,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.022371297,0.006199242,0.010191523,0.034551072,mcg (DFE),0.006353107,0.001755802,,3
Folate,Adult females* 19 y +,1411,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,2.139082169,0.184455096,1.776679583,2.501484755,mcg (DFE),0.607466684,0.05290225,,2
Folate,Adult females* 19 y +,4937,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,0.269705823,0.025730103,0.219153379,0.320258267,mcg (DFE),0.076592337,0.007431049,,2
Folate,Adult females* 19 y +,773,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.167775169,0.015376391,0.137564869,0.197985469,mcg (DFE),0.047645587,0.004405323,,3
Folate,Adult females* 19 y +,1529,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,0.094669046,0.021993269,0.051458433,0.137879659,mcg (DFE),0.026884564,0.006288945,,3
Folate,Adult females* 19 y +,360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0,0,0,0,mcg (DFE),0,0,,3
Folate,Adult females* 19 y +,4229,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.007261608,0.000621311,0.006040906,0.00848231,mcg (DFE),0.002062186,0.000177905,,3
Calcium,Adult females* 19 y +,21,Baby Foods,,,1.46427977,1.077653713,-0.653007858,3.581567398,mg,0.208939827,0.153201575,F,1
Calcium,Adult females* 19 y +,19,Baby Foods,Baby Foods Products,,1.453974964,1.076581182,-0.661205442,3.569155369,mg,0.207469422,0.153050577,F,2
Calcium,Adult females* 19 y +,2,Baby Foods,Infant Formula,,0.010304806,0.009600966,-0.008558401,0.029168014,mg,0.001470405,0.001368208,<10,2
Calcium,Adult females* 19 y +,6828,Beverages (Excluding Milks),,,53.19760871,1.15812749,50.92221266,55.47300477,mg,7.590830229,0.182805143,,1
Calcium,Adult females* 19 y +,1439,Beverages (Excluding Milks),Alcohol,,4.46482063,0.275838447,3.922875362,5.006765898,mg,0.63709058,0.040626601,,2
Calcium,Adult females* 19 y +,5777,Beverages (Excluding Milks),Coffee & Tea,,7.067517603,0.204061841,6.666593256,7.46844195,mg,1.008472515,0.032555877,,2
Calcium,Adult females* 19 y +,4441,Beverages (Excluding Milks),Coffee & Tea,Coffee,6.08340336,0.179660478,5.730420854,6.436385866,mg,0.86804808,0.028748129,,3
Calcium,Adult females* 19 y +,2739,Beverages (Excluding Milks),Coffee & Tea,Tea,0.984114243,0.092129629,0.803105334,1.165123153,mg,0.140424435,0.013216245,,3
Calcium,Adult females* 19 y +,30,Beverages (Excluding Milks),Energy Drinks,,0.060592815,0.019380494,0.022515575,0.098670056,mg,0.008646061,0.002751162,,2
Calcium,Adult females* 19 y +,514,Beverages (Excluding Milks),Fruit Drinks,,1.454307474,0.252811341,0.957604016,1.951010931,mg,0.207516868,0.036295882,E,2
Calcium,Adult females* 19 y +,1983,Beverages (Excluding Milks),Fruit Juice,,8.799222089,0.627494777,7.566370653,10.03207353,mg,1.255571494,0.089127499,,2
Calcium,Adult females* 19 y +,145,Beverages (Excluding Milks),Other Beverages,,1.192662998,0.249201917,0.703051049,1.682274948,mg,0.170182506,0.035486764,E,2
Calcium,Adult females* 19 y +,1495,Beverages (Excluding Milks),Soft Drinks,,2.388940446,0.156181199,2.082088146,2.695792747,mg,0.340880761,0.022445169,,2
Calcium,Adult females* 19 y +,39,Beverages (Excluding Milks),Sport Drinks,,0.020246784,0.009683446,0.001221526,0.039272043,mg,0.002889038,0.001374143,,2
Calcium,Adult females* 19 y +,173,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.67089621,0.102404917,0.469699238,0.872093183,mg,0.09573098,0.01450603,,2
Calcium,Adult females* 19 y +,24,Beverages (Excluding Milks),Vitamin Water,,0.075867623,0.037515187,0.002160792,0.149574455,mg,0.010825642,0.005359384,,2
Calcium,Adult females* 19 y +,6376,Beverages (Excluding Milks),Water,,27.00253404,0.842772402,25.34672238,28.65834569,mg,3.853023784,0.12601562,,2
Calcium,Adult females* 19 y +,6447,Dairy & Plant-Based Beverages,,,366.0935351,7.823128625,350.7232791,381.4637911,mg,52.23832311,0.618265607,,1
Calcium,Adult females* 19 y +,3758,Dairy & Plant-Based Beverages,Cheeses,,136.9514135,4.816668242,127.4880098,146.4148171,mg,19.54176052,0.588263782,,2
Calcium,Adult females* 19 y +,5851,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,190.9040197,5.660983708,179.7817727,202.0262667,mg,27.24032224,0.647978141,,2
Calcium,Adult females* 19 y +,2244,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,39.23041519,2.626650676,34.0697825,44.39104788,mg,5.597834728,0.355636073,,3
Calcium,Adult females* 19 y +,4136,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,89.26312163,3.744726296,81.90578359,96.62045967,mg,12.73706128,0.502390925,,3
Calcium,Adult females* 19 y +,1769,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,9.5530112,0.580113806,8.413250098,10.6927723,mg,1.363130561,0.082237561,,3
Calcium,Adult females* 19 y +,358,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,12.88360816,1.436966049,10.06037246,15.70684386,mg,1.838377413,0.203108813,,3
Calcium,Adult females* 19 y +,2211,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,20.31202406,1.492672567,17.37934066,23.24470746,mg,2.898346937,0.205852837,,3
Calcium,Adult females* 19 y +,1928,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,19.6618395,2.674978713,14.40625575,24.91742324,mg,2.805571326,0.372672631,,3
Calcium,Adult females* 19 y +,1629,Dairy & Plant-Based Beverages,Yogurts,,38.23810183,2.458017179,33.40878672,43.06741694,mg,5.456240351,0.336968808,,2
Calcium,Adult females* 19 y +,6356,Fats & Oils,,,2.600560832,0.093341463,2.417171008,2.783950656,mg,0.371077126,0.013790181,,1
Calcium,Adult females* 19 y +,369,Fats & Oils,Animal Fats,,0.013055416,0.003871778,0.005448457,0.020662375,mg,0.001862893,0.000551093,,2
Calcium,Adult females* 19 y +,1972,Fats & Oils,Butter,,0.751919765,0.055913746,0.642064919,0.861774611,mg,0.107292328,0.008144522,,2
Calcium,Adult females* 19 y +,3711,Fats & Oils,Margarines,,0.481795754,0.019174162,0.444123898,0.519467611,mg,0.068748011,0.002784925,,2
Calcium,Adult females* 19 y +,2686,Fats & Oils,Salad Dressings,,1.336396949,0.076670418,1.185761057,1.487032841,mg,0.190692074,0.010959806,,2
Calcium,Adult females* 19 y +,2412,Fats & Oils,Shortening,,0.001652729,0.000241696,0.001177864,0.002127595,mg,0.00023583,3.46E-05,,2
Calcium,Adult females* 19 y +,3379,Fats & Oils,Vegetable Oils,,0.015740218,0.000876999,0.014017162,0.017463275,mg,0.00224599,0.000126792,,2
Calcium,Adult females* 19 y +,1279,Fish & Seafood,,,7.778361681,0.843910577,6.120313829,9.436409533,mg,1.109903704,0.120313538,,1
Calcium,Adult females* 19 y +,994,Fish & Seafood,Fish,,5.787112733,0.821622524,4.17285466,7.401370806,mg,0.825770017,0.116907941,,2
Calcium,Adult females* 19 y +,370,Fish & Seafood,Shellfish,,1.991248948,0.263587114,1.473374115,2.50912378,mg,0.284133687,0.037824226,,2
Calcium,Adult females* 19 y +,6595,Fruits & Vegetables,,,70.56026768,1.787571149,67.04819119,74.07234418,mg,10.06832874,0.258401169,,1
Calcium,Adult females* 19 y +,4951,Fruits & Vegetables,Fruits,,19.53777356,0.76857531,18.0277384,21.04780871,mg,2.787868209,0.107794947,,2
Calcium,Adult females* 19 y +,1574,Fruits & Vegetables,Fruits,Apple,2.050550123,0.118560149,1.817612645,2.2834876,mg,0.292595442,0.017054433,,3
Calcium,Adult females* 19 y +,1919,Fruits & Vegetables,Fruits,Banana,1.321791783,0.061107209,1.201733237,1.44185033,mg,0.188608046,0.008789003,,3
Calcium,Adult females* 19 y +,1597,Fruits & Vegetables,Fruits,Berries,2.058834229,0.128407845,1.806548789,2.311119669,mg,0.293777511,0.018005763,,3
Calcium,Adult females* 19 y +,215,Fruits & Vegetables,Fruits,Cherries,0.261822957,0.03836054,0.186455242,0.337190671,mg,0.03735983,0.005492496,,3
Calcium,Adult females* 19 y +,1356,Fruits & Vegetables,Fruits,Citrus Fruits,7.51618195,0.476568277,6.579858802,8.452505098,mg,1.072492966,0.06838333,,3
Calcium,Adult females* 19 y +,1006,Fruits & Vegetables,Fruits,Grapes & Raisins,1.206894224,0.132150814,0.947254898,1.466533551,mg,0.172213176,0.019007471,,3
Calcium,Adult females* 19 y +,306,Fruits & Vegetables,Fruits,Melons,0.831252711,0.13785862,0.560399147,1.102106276,mg,0.118612441,0.019608612,,3
Calcium,Adult females* 19 y +,854,Fruits & Vegetables,Fruits,Other Fruits,2.722627535,0.466725947,1.805641808,3.639613262,mg,0.38849497,0.065901519,E,3
Calcium,Adult females* 19 y +,259,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.311178917,0.039499499,0.233573468,0.388784367,mg,0.044402491,0.005612142,,3
Calcium,Adult females* 19 y +,265,Fruits & Vegetables,Fruits,Pears,0.590011398,0.073429119,0.44574375,0.734279045,mg,0.08418943,0.010468001,E,3
Calcium,Adult females* 19 y +,327,Fruits & Vegetables,Fruits,Pineapples,0.47084476,0.080450362,0.312782337,0.628907183,mg,0.0671854,0.011370256,E,3
Calcium,Adult females* 19 y +,133,Fruits & Vegetables,Fruits,Plums & Prunes,0.195782968,0.045174115,0.107028488,0.284537447,mg,0.027936505,0.006427433,,3
Calcium,Adult females* 19 y +,6291,Fruits & Vegetables,Vegetables Including Potatoes,,51.02249413,1.453278171,48.16720968,53.87777858,mg,7.280460535,0.212610498,,2
Calcium,Adult females* 19 y +,3518,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,19.93145196,1.090903947,17.78813133,22.07477258,mg,2.84404265,0.156936793,,3
Calcium,Adult females* 19 y +,2348,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,4.65786436,0.312724089,4.043449139,5.272279582,mg,0.66463622,0.044433468,,3
Calcium,Adult females* 19 y +,5446,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,20.91987975,0.623128705,19.69560642,22.14415308,mg,2.98508259,0.09159363,,3
Calcium,Adult females* 19 y +,2959,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,5.513298059,0.267789381,4.98716695,6.039429168,mg,0.786699075,0.037891322,,3
Calcium,Adult females* 19 y +,6669,Grain Products,,,85.34563328,1.562230606,82.27628782,88.41497874,mg,12.17807019,0.238898342,,1
Calcium,Adult females* 19 y +,5520,Grain Products,Breads,,58.8206104,1.374121304,56.12084701,61.52037378,mg,8.393183045,0.203671088,,2
Calcium,Adult females* 19 y +,914,Grain Products,Breads,Crackers & Crispbreads,1.653242199,0.212004395,1.236712959,2.069771439,mg,0.235903101,0.029853625,,3
Calcium,Adult females* 19 y +,1994,Grain Products,Breads,Other Bread Products,13.94643479,0.866802397,12.24341092,15.64945865,mg,1.990033412,0.123014453,,3
Calcium,Adult females* 19 y +,2551,Grain Products,Breads,White Breads & Rolls,24.13380317,0.955951145,22.255627,26.01197935,mg,3.443681156,0.141736441,,3
Calcium,Adult females* 19 y +,2239,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,19.08713024,0.753570263,17.60657579,20.56768468,mg,2.723565376,0.10845036,,3
Calcium,Adult females* 19 y +,2230,Grain Products,Breakfast Cereals,,11.80918715,0.646967954,10.53807637,13.08029792,mg,1.685066997,0.091599588,,2
Calcium,Adult females* 19 y +,555,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),2.488583317,0.346868049,1.80708478,3.170081854,mg,0.355098921,0.049103789,,3
Calcium,Adult females* 19 y +,1756,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,9.320603831,0.575735852,8.18944418,10.45176348,mg,1.329968076,0.082166544,,3
Calcium,Adult females* 19 y +,1575,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,3.918181911,0.321314188,3.286889552,4.54947427,mg,0.55909005,0.046396598,,2
Calcium,Adult females* 19 y +,45,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.688600429,0.22326527,0.249946724,1.127254133,mg,0.098257216,0.031946053,E,3
Calcium,Adult females* 19 y +,42,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.06111004,0.016824424,0.028054761,0.094165319,mg,0.008719864,0.002387682,,3
Calcium,Adult females* 19 y +,1145,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,1.442496818,0.123980626,1.198909623,1.686084013,mg,0.205831591,0.017801457,,3
Calcium,Adult females* 19 y +,30,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.072214779,0.028317016,0.016579775,0.127849782,mg,0.010304413,0.00403794,,3
Calcium,Adult females* 19 y +,389,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,1.649148696,0.20532028,1.245751868,2.052545524,mg,0.235318994,0.029194106,,3
Calcium,Adult females* 19 y +,1,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,0.00461115,0.004501403,-0.004232845,0.013455145,mg,0.00065797,0.000641361,<10,3
Calcium,Adult females* 19 y +,4893,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,10.79765382,0.547218478,9.722522825,11.87278482,mg,1.540730101,0.079851218,,2
Calcium,Adult females* 19 y +,3664,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,3.193665641,0.157172717,2.884865286,3.502465997,mg,0.455707959,0.022894468,,3
Calcium,Adult females* 19 y +,1358,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,3.808557125,0.466462987,2.892088041,4.72502621,mg,0.543447558,0.066009046,,3
Calcium,Adult females* 19 y +,1522,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,3.795431058,0.257264377,3.289978633,4.300883482,mg,0.541574584,0.038483169,,3
Calcium,Adult females* 19 y +,5579,Meat & Poultry,,,12.51280834,0.376924913,11.77225649,13.2533602,mg,1.785467545,0.059633871,,1
Calcium,Adult females* 19 y +,2644,Meat & Poultry,Poultry,,4.822670741,0.23364562,4.363622556,5.281718926,mg,0.688152639,0.035951502,,2
Calcium,Adult females* 19 y +,2449,Meat & Poultry,Poultry,Chicken,4.510241332,0.233143668,4.052179342,4.968303322,mg,0.643571714,0.035719292,,3
Calcium,Adult females* 19 y +,263,Meat & Poultry,Poultry,Turkey & Other Poultry,0.312429409,0.048804885,0.216541483,0.408317335,mg,0.044580925,0.006942779,,3
Calcium,Adult females* 19 y +,2175,Meat & Poultry,Processed Meats,,2.87823065,0.270140821,2.347479621,3.40898168,mg,0.410698164,0.038673101,,2
Calcium,Adult females* 19 y +,599,Meat & Poultry,Processed Meats,Bacon,0.237871124,0.037891556,0.163424832,0.312317417,mg,0.033942114,0.005409185,,3
Calcium,Adult females* 19 y +,304,Meat & Poultry,Processed Meats,Pork - Cured,0.156952902,0.027060571,0.103786462,0.210119342,mg,0.022395797,0.003862545,,3
Calcium,Adult females* 19 y +,1061,Meat & Poultry,Processed Meats,Luncheon Meat,1.556827641,0.244080284,1.077278264,2.036377018,mg,0.222145593,0.03489283,,3
Calcium,Adult females* 19 y +,644,Meat & Poultry,Processed Meats,Sausage,0.926578983,0.103238993,0.723743285,1.129414681,mg,0.13221466,0.014697447,,3
Calcium,Adult females* 19 y +,2884,Meat & Poultry,Red Meat,,4.811906952,0.215812577,4.3878957,5.235918203,mg,0.686616741,0.031503734,,2
Calcium,Adult females* 19 y +,2116,Meat & Poultry,Red Meat,Beef,2.959781006,0.176784075,2.612449826,3.307112186,mg,0.422334681,0.025385145,,3
Calcium,Adult females* 19 y +,144,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.316849888,0.057244887,0.204379723,0.429320053,mg,0.045211688,0.008187772,E,3
Calcium,Adult females* 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.043920587,0.013822408,0.016763428,0.071077747,mg,0.006267081,0.001975866,,3
Calcium,Adult females* 19 y +,851,Meat & Poultry,Red Meat,Pork - Fresh,1.491355471,0.122881496,1.249927758,1.732783184,mg,0.212803291,0.017703006,,3
Calcium,Adult females* 19 y +,5118,Meat Alternatives,,,31.21395427,1.5375907,28.19301932,34.23488922,mg,4.453956359,0.214786341,,1
Calcium,Adult females* 19 y +,3879,Meat Alternatives,Eggs,,10.137221,0.439870053,9.272999579,11.00144242,mg,1.446492154,0.066017463,,2
Calcium,Adult females* 19 y +,790,Meat Alternatives,Legumes,,3.931447336,0.321171582,3.300435158,4.562459513,mg,0.560982909,0.045130064,,2
Calcium,Adult females* 19 y +,2513,Meat Alternatives,Nuts - Seeds & Peanut Butter,,11.09762357,0.63969379,9.84080449,12.35444265,mg,1.583533142,0.088100621,,2
Calcium,Adult females* 19 y +,202,Meat Alternatives,Tofu & Meatless Products,,6.047662365,1.311409171,3.471110752,8.624213978,mg,0.862948155,0.186143368,E,2
Calcium,Adult females* 19 y +,321,Nutritional Beverages & Bars,,,10.11519834,1.603312618,6.965138237,13.26525845,mg,1.443349715,0.226030077,,1
Calcium,Adult females* 19 y +,263,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,7.331154271,0.900969658,5.56100131,9.101307231,mg,1.046091146,0.126610584,,2
Calcium,Adult females* 19 y +,71,Nutritional Beverages & Bars,Nutritional Bars,,2.784044074,0.999564291,0.820180282,4.747907866,mg,0.397258569,0.141975721,F,2
Calcium,Adult females* 19 y +,6382,Soups - Sauces - Spices & Other Ingredients,,,27.41641551,1.291842407,24.87830711,29.95452391,mg,3.912081025,0.18011689,,1
Calcium,Adult females* 19 y +,2243,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,3.628754787,0.274688995,3.089067871,4.168441704,mg,0.517791348,0.03883773,,2
Calcium,Adult females* 19 y +,1853,Soups - Sauces - Spices & Other Ingredients,Soups,,3.923852357,0.346285722,3.243497929,4.604206784,mg,0.559899172,0.049722393,,2
Calcium,Adult females* 19 y +,6077,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,19.86380837,1.217855874,17.47106277,22.25655396,mg,2.834390505,0.170233068,,2
Calcium,Adult females* 19 y +,5713,Sweets - Sugars & Savoury Snacks,,,32.51547862,1.823765049,28.93229125,36.09866599,mg,4.639672421,0.257494666,,1
Calcium,Adult females* 19 y +,1936,Sweets - Sugars & Savoury Snacks,Confectionary,,8.290180652,0.979891039,6.364969289,10.21539201,mg,1.182935764,0.141075134,,2
Calcium,Adult females* 19 y +,685,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,1.1205246,0.306974906,0.517404912,1.723644288,mg,0.159888991,0.043819048,E,3
Calcium,Adult females* 19 y +,1238,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,6.148880309,0.897171114,4.386190423,7.911570195,mg,0.877391064,0.128856646,,3
Calcium,Adult females* 19 y +,229,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,1.020775743,0.178071603,0.670914931,1.370636554,mg,0.145655708,0.025325976,E,3
Calcium,Adult females* 19 y +,844,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,16.64114044,1.414271956,13.86249227,19.41978861,mg,2.374544175,0.199245793,,2
Calcium,Adult females* 19 y +,762,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & Analogues,16.46177916,1.414659789,13.682369,19.24118931,mg,2.3489509,0.199485149,,3
Calcium,Adult females* 19 y +,87,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.179361283,0.064171392,0.053282476,0.30544009,mg,0.025593275,0.009091248,F,3
Calcium,Adult females* 19 y +,1411,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,4.027885709,0.47186229,3.100808507,4.954962911,mg,0.574743815,0.06650375,,2
Calcium,Adult females* 19 y +,4937,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,3.556271817,0.303120565,2.96072483,4.151818803,mg,0.507448667,0.042651904,,2
Calcium,Adult females* 19 y +,773,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.316657839,0.028125101,0.261399896,0.371915783,mg,0.045184285,0.004045908,,3
Calcium,Adult females* 19 y +,1529,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,2.552627298,0.298582231,1.965996867,3.13925773,mg,0.364237433,0.042146531,,3
Calcium,Adult females* 19 y +,360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0,0,0,0,mg,0,0,,3
