Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Calcium,Femmes adultes* 19 ans +,1356,Fruits et légumes,Fruits,Agrumes,7.516182,0.5,6.6,8.5,mg,1.072492966,0.1,,3
Calcium,Femmes adultes* 19 ans +,1006,Fruits et légumes,Fruits,Raisins et raisins secs,1.2068942,0.1,0.9,1.5,mg,0.172213176,0,,3
Calcium,Femmes adultes* 19 ans +,306,Fruits et légumes,Fruits,Melons,0.8312527,0.1,0.6,1.1,mg,0.118612441,0,,3
Calcium,Femmes adultes* 19 ans +,854,Fruits et légumes,Fruits,Autres fruits,2.7226275,0.5,1.8,3.6,mg,0.38849497,0.1,E,3
Calcium,Femmes adultes* 19 ans +,259,Fruits et légumes,Fruits,Pêches et nectarines,0.3111789,0,0.2,0.4,mg,0.044402491,0,,3
Calcium,Femmes adultes* 19 ans +,265,Fruits et légumes,Fruits,Poires,0.5900114,0.1,0.4,0.7,mg,0.08418943,0,,3
Calcium,Femmes adultes* 19 ans +,327,Fruits et légumes,Fruits,Ananas,0.4708448,0.1,0.3,0.6,mg,0.0671854,0,E,3
Calcium,Femmes adultes* 19 ans +,133,Fruits et légumes,Fruits,Prunes et pruneaux,0.195783,0,0.1,0.3,mg,0.027936505,0,E,3
Calcium,Femmes adultes* 19 ans +,6291,Fruits et légumes,Légumes incluant pommes de terre,,51.0224941,1.5,48.2,53.9,mg,7.280460535,0.2,,2
Calcium,Femmes adultes* 19 ans +,3518,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,19.931452,1.1,17.8,22.1,mg,2.84404265,0.2,,3
Calcium,Femmes adultes* 19 ans +,2348,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,4.6578644,0.3,4,5.3,mg,0.66463622,0,,3
Calcium,Femmes adultes* 19 ans +,5446,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,20.9198797,0.6,19.7,22.1,mg,2.98508259,0.1,,3
Calcium,Femmes adultes* 19 ans +,2959,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,5.5132981,0.3,5,6,mg,0.786699075,0,,3
Calcium,Femmes adultes* 19 ans +,6669,Produits céréaliers,,,85.3456333,1.6,82.3,88.4,mg,12.17807019,0.2,,1
Calcium,Femmes adultes* 19 ans +,5520,Produits céréaliers,Pains,,58.8206104,1.4,56.1,61.5,mg,8.393183045,0.2,,2
Calcium,Femmes adultes* 19 ans +,914,Produits céréaliers,Pains,Craquelins et biscottes,1.6532422,0.2,1.2,2.1,mg,0.235903101,0,,3
Calcium,Femmes adultes* 19 ans +,1994,Produits céréaliers,Pains,Autres produits panifiés,13.9464348,0.9,12.2,15.6,mg,1.990033412,0.1,,3
Calcium,Femmes adultes* 19 ans +,2551,Produits céréaliers,Pains,Pains et petits pains blancs,24.1338032,1,22.3,26,mg,3.443681156,0.1,,3
Calcium,Femmes adultes* 19 ans +,2239,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,19.0871302,0.8,17.6,20.6,mg,2.723565376,0.1,,3
Calcium,Femmes adultes* 19 ans +,2230,Produits céréaliers,Céréales pour déjeuner,,11.8091871,0.6,10.5,13.1,mg,1.685066997,0.1,,2
Calcium,Femmes adultes* 19 ans +,555,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),2.4885833,0.3,1.8,3.2,mg,0.355098921,0,,3
Calcium,Femmes adultes* 19 ans +,1756,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,9.3206038,0.6,8.2,10.5,mg,1.329968076,0.1,,3
Calcium,Femmes adultes* 19 ans +,1575,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,3.9181819,0.3,3.3,4.5,mg,0.55909005,0,,2
Calcium,Femmes adultes* 19 ans +,45,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.6886004,0.2,0.2,1.1,mg,0.098257216,0,E,3
Calcium,Femmes adultes* 19 ans +,42,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.06111,0,0,0.1,mg,0.008719864,0,E,3
Calcium,Femmes adultes* 19 ans +,1145,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,1.4424968,0.1,1.2,1.7,mg,0.205831591,0,,3
Calcium,Femmes adultes* 19 ans +,30,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0722148,0,0,0.1,mg,0.010304413,0,F,3
Calcium,Femmes adultes* 19 ans +,389,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,1.6491487,0.2,1.2,2.1,mg,0.235318994,0,,3
Calcium,Femmes adultes* 19 ans +,1,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Muffins et pains éclairs,0.0046111,0,0,0,mg,0.00065797,0,<10,3
Calcium,Femmes adultes* 19 ans +,4893,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,10.7976538,0.5,9.7,11.9,mg,1.540730101,0.1,,2
Calcium,Femmes adultes* 19 ans +,3664,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,3.1936656,0.2,2.9,3.5,mg,0.455707959,0,,3
Calcium,Femmes adultes* 19 ans +,1358,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,3.8085571,0.5,2.9,4.7,mg,0.543447558,0.1,,3
Calcium,Femmes adultes* 19 ans +,1522,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,3.7954311,0.3,3.3,4.3,mg,0.541574584,0,,3
Calcium,Femmes adultes* 19 ans +,5579,Viandes et volailles,,,12.5128083,0.4,11.8,13.3,mg,1.785467545,0.1,,1
Calcium,Femmes adultes* 19 ans +,2644,Viandes et volailles,Volaille,,4.8226707,0.2,4.4,5.3,mg,0.688152639,0,,2
Calcium,Femmes adultes* 19 ans +,2449,Viandes et volailles,Volaille,Poulet,4.5102413,0.2,4.1,5,mg,0.643571714,0,,3
Calcium,Femmes adultes* 19 ans +,263,Viandes et volailles,Volaille,Dinde et autres volailles,0.3124294,0,0.2,0.4,mg,0.044580925,0,,3
Calcium,Femmes adultes* 19 ans +,2175,Viandes et volailles,Viandes transformées,,2.8782307,0.3,2.3,3.4,mg,0.410698164,0,,2
Calcium,Femmes adultes* 19 ans +,599,Viandes et volailles,Viandes transformées,Bacon,0.2378711,0,0.2,0.3,mg,0.033942114,0,,3
Calcium,Femmes adultes* 19 ans +,304,Viandes et volailles,Viandes transformées,Porc salé,0.1569529,0,0.1,0.2,mg,0.022395797,0,E,3
Calcium,Femmes adultes* 19 ans +,1061,Viandes et volailles,Viandes transformées,Viandes froides,1.5568276,0.2,1.1,2,mg,0.222145593,0,,3
Calcium,Femmes adultes* 19 ans +,644,Viandes et volailles,Viandes transformées,Saucisses,0.926579,0.1,0.7,1.1,mg,0.13221466,0,,3
Calcium,Femmes adultes* 19 ans +,2884,Viandes et volailles,Viande rouge,,4.811907,0.2,4.4,5.2,mg,0.686616741,0,,2
Calcium,Femmes adultes* 19 ans +,2116,Viandes et volailles,Viande rouge,Bœuf,2.959781,0.2,2.6,3.3,mg,0.422334681,0,,3
Calcium,Femmes adultes* 19 ans +,144,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0.3168499,0.1,0.2,0.4,mg,0.045211688,0,E,3
Calcium,Femmes adultes* 19 ans +,39,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0.0439206,0,0,0.1,mg,0.006267081,0,E,3
Calcium,Femmes adultes* 19 ans +,851,Viandes et volailles,Viande rouge,Porc frais,1.4913555,0.1,1.2,1.7,mg,0.212803291,0,,3
Calcium,Femmes adultes* 19 ans +,5118,Substituts de viande,,,31.2139543,1.5,28.2,34.2,mg,4.453956359,0.2,,1
Calcium,Femmes adultes* 19 ans +,3879,Substituts de viande,Œufs,,10.137221,0.4,9.3,11,mg,1.446492154,0.1,,2
Calcium,Femmes adultes* 19 ans +,790,Substituts de viande,Légumineuses,,3.9314473,0.3,3.3,4.6,mg,0.560982909,0,,2
Calcium,Femmes adultes* 19 ans +,2513,Substituts de viande,Noix - graines et beurre d'arachides,,11.0976236,0.6,9.8,12.4,mg,1.583533142,0.1,,2
Calcium,Femmes adultes* 19 ans +,202,Substituts de viande,Tofu et produits sans viande,,6.0476624,1.3,3.5,8.6,mg,0.862948155,0.2,E,2
Calcium,Femmes adultes* 19 ans +,321,Boissons et barres nutritionnelles,,,10.1151983,1.6,7,13.3,mg,1.443349715,0.2,,1
Calcium,Femmes adultes* 19 ans +,263,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,7.3311543,0.9,5.6,9.1,mg,1.046091146,0.1,,2
Calcium,Femmes adultes* 19 ans +,71,Boissons et barres nutritionnelles,Barres nutritionnelles,,2.7840441,1,0.8,4.7,mg,0.397258569,0.1,F,2
Calcium,Femmes adultes* 19 ans +,6382,Soupes - sauces - épices et autres ingrédients,,,27.4164155,1.3,24.9,30,mg,3.912081025,0.2,,1
Calcium,Femmes adultes* 19 ans +,2243,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,3.6287548,0.3,3.1,4.2,mg,0.517791348,0,,2
Calcium,Femmes adultes* 19 ans +,1853,Soupes - sauces - épices et autres ingrédients,Soupes,,3.9238524,0.3,3.2,4.6,mg,0.559899172,0,,2
Calcium,Femmes adultes* 19 ans +,6077,Soupes - sauces - épices et autres ingrédients,Épices - assaisonnements et autres ingrédients ,,19.8638084,1.2,17.5,22.3,mg,2.834390505,0.2,,2
Calcium,Femmes adultes* 19 ans +,5713,Confiserie - sucres et grignotines salées,,,32.5154786,1.8,28.9,36.1,mg,4.639672421,0.3,,1
Calcium,Femmes adultes* 19 ans +,1936,Confiserie - sucres et grignotines salées,Confiserie,,8.2901807,1,6.4,10.2,mg,1.182935764,0.1,,2
Calcium,Femmes adultes* 19 ans +,685,Confiserie - sucres et grignotines salées,Confiserie,Bonbons,1.1205246,0.3,0.5,1.7,mg,0.159888991,0,E,3
Calcium,Femmes adultes* 19 ans +,1238,Confiserie - sucres et grignotines salées,Confiserie,Chocolat - bonbons et barres,6.1488803,0.9,4.4,7.9,mg,0.877391064,0.1,,3
Calcium,Femmes adultes* 19 ans +,229,Confiserie - sucres et grignotines salées,Confiserie,Gélatine - garnitures à dessert et poudings,1.0207757,0.2,0.7,1.4,mg,0.145655708,0,E,3
Calcium,Femmes adultes* 19 ans +,844,Confiserie - sucres et grignotines salées,Desserts glacés,,16.6411404,1.4,13.9,19.4,mg,2.374544175,0.2,,2
Calcium,Femmes adultes* 19 ans +,762,Confiserie - sucres et grignotines salées,Desserts glacés,Produits laitiers glacés et analogues,16.4617792,1.4,13.7,19.2,mg,2.3489509,0.2,,3
Calcium,Femmes adultes* 19 ans +,87,Confiserie - sucres et grignotines salées,Desserts glacés,Popsicles et sorbet,0.1793613,0.1,0.1,0.3,mg,0.025593275,0,F,3
Calcium,Femmes adultes* 19 ans +,1411,Confiserie - sucres et grignotines salées,Grignotines salées,,4.0278857,0.5,3.1,5,mg,0.574743815,0.1,,2
Calcium,Femmes adultes* 19 ans +,4937,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,,3.5562718,0.3,3,4.2,mg,0.507448667,0,,2
Calcium,Femmes adultes* 19 ans +,773,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Confitures - gelées et marmelades,0.3166578,0,0.3,0.4,mg,0.045184285,0,,3
Calcium,Femmes adultes* 19 ans +,1529,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Autres sucres et sirops,2.5526273,0.3,2,3.1,mg,0.364237433,0,,3
Calcium,Femmes adultes* 19 ans +,360,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Édulcorants,0,0,0,0,mg,0,0,,3
Calcium,Femmes adultes* 19 ans +,4229,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Sucres,0.6869867,0.1,0.6,0.8,mg,0.098026948,0,,3
Fer,Femmes adultes* 19 ans +,21,Aliments pour bébés,,,0.0269391,0,0,0.1,mg,0.253063338,0.2,F,1
Fer,Femmes adultes* 19 ans +,19,Aliments pour bébés,Produits alimentaires pour bébés,,0.0267058,0,0,0.1,mg,0.250871727,0.2,F,2
Fer,Femmes adultes* 19 ans +,2,Aliments pour bébés,Préparation pour nourrissons,,0.0002333,0,0,0,mg,0.002191611,0,<10,2
Fer,Femmes adultes* 19 ans +,6828,Boissons (excluant laits),,,0.4923781,0,0.5,0.5,mg,4.625353145,0.1,,1
Fer,Femmes adultes* 19 ans +,1439,Boissons (excluant laits),Alcool,,0.1524447,0,0.1,0.2,mg,1.432051527,0.1,,2
Fer,Femmes adultes* 19 ans +,5777,Boissons (excluant laits),Café et thé,,0.1067161,0,0.1,0.1,mg,1.002481032,0,,2
Fer,Femmes adultes* 19 ans +,4441,Boissons (excluant laits),Café et thé,Café,0.055417,0,0.1,0.1,mg,0.520581805,0,,3
Fer,Femmes adultes* 19 ans +,2739,Boissons (excluant laits),Café et thé,Thé,0.0512991,0,0,0.1,mg,0.481899228,0,,3
Fer,Femmes adultes* 19 ans +,30,Boissons (excluant laits),Boissons énergisantes,,0.0001552,0,0,0,mg,0.001457905,0,F,2
Fer,Femmes adultes* 19 ans +,514,Boissons (excluant laits),Boissons aux fruits,,0.030159,0,0,0,mg,0.283310517,0,,2
Fer,Femmes adultes* 19 ans +,1983,Boissons (excluant laits),Jus de fruit,,0.0865894,0,0.1,0.1,mg,0.813412495,0.1,,2
Fer,Femmes adultes* 19 ans +,145,Boissons (excluant laits),Autres boissons,,0.0196602,0,0,0,mg,0.184685842,0,E,2
Fer,Femmes adultes* 19 ans +,1495,Boissons (excluant laits),Boissons gazeuses,,0.0553903,0,0,0.1,mg,0.52033169,0,,2
Fer,Femmes adultes* 19 ans +,39,Boissons (excluant laits),Boissons pour sportifs,,0.0011521,0,0,0,mg,0.010822818,0,F,2
Fer,Femmes adultes* 19 ans +,173,Boissons (excluant laits),Jus de tomates et de légumes,,0.0151558,0,0,0,mg,0.142372082,0,,2
Fer,Femmes adultes* 19 ans +,24,Boissons (excluant laits),Eau vitaminée,,0.0000475,0,0,0,mg,0.00044581,0,F,2
Fer,Femmes adultes* 19 ans +,6376,Boissons (excluant laits),Eau,,0.0249078,0,0,0,mg,0.233981428,0,,2
Fer,Femmes adultes* 19 ans +,6447,Produits laitiers et Boissons à base de plantes,,,0.1825185,0,0.2,0.2,mg,1.714561211,0.1,,1
Fer,Femmes adultes* 19 ans +,3758,Produits laitiers et Boissons à base de plantes,Fromages,,0.0647208,0,0.1,0.1,mg,0.607980935,0,,2
Fer,Femmes adultes* 19 ans +,5851,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,,0.0838203,0,0.1,0.1,mg,0.787400315,0,,2
Fer,Femmes adultes* 19 ans +,2244,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 1%,0.0129284,0,0,0,mg,0.121448358,0,,3
Fer,Femmes adultes* 19 ans +,4136,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 2%,0.0183114,0,0,0,mg,0.172015804,0,,3
Fer,Femmes adultes* 19 ans +,1769,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Crème et autres types de lait,0.0054581,0,0,0,mg,0.051273114,0,,3
Fer,Femmes adultes* 19 ans +,358,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Boissons à base de plantes,0.0360975,0,0,0,mg,0.339096265,0,,3
Fer,Femmes adultes* 19 ans +,2211,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait écrémé,0.0049563,0,0,0,mg,0.046558893,0,,3
Fer,Femmes adultes* 19 ans +,1928,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait entier,0.0060686,0,0,0,mg,0.057007883,0,,3
Fer,Femmes adultes* 19 ans +,1629,Produits laitiers et Boissons à base de plantes,Yogourts,,0.0339773,0,0,0,mg,0.319179962,0,,2
Fer,Femmes adultes* 19 ans +,6356,Graisses et huiles,,,0.0364476,0,0,0,mg,0.342385212,0,,1
Fer,Femmes adultes* 19 ans +,369,Graisses et huiles,Graisses animales,,0.0011856,0,0,0,mg,0.011137187,0,E,2
Fer,Femmes adultes* 19 ans +,1972,Graisses et huiles,Beurre,,0.000742,0,0,0,mg,0.006970319,0,,2
Fer,Femmes adultes* 19 ans +,3711,Graisses et huiles,Margarines,,0.0000374,0,0,0,mg,0.000351218,0,,2
Fer,Femmes adultes* 19 ans +,2686,Graisses et huiles,Sauces pour salade,,0.0255244,0,0,0,mg,0.239774063,0,,2
Fer,Femmes adultes* 19 ans +,2412,Graisses et huiles,Shortening,,0.0001157,0,0,0,mg,0.001086791,0,,2
Fer,Femmes adultes* 19 ans +,3379,Graisses et huiles,Huiles végétales,,0.0088425,0,0,0,mg,0.083065634,0,,2
Fer,Femmes adultes* 19 ans +,1279,Poissons et fruits de mer,,,0.1678252,0,0.1,0.2,mg,1.576533665,0.3,E,1
Fer,Femmes adultes* 19 ans +,994,Poissons et fruits de mer,Poissons,,0.1318292,0,0.1,0.2,mg,1.238390672,0.3,E,2
Fer,Femmes adultes* 19 ans +,370,Poissons et fruits de mer,Mollusques et crustacés,,0.035996,0,0,0,mg,0.338142993,0.1,,2
Fer,Femmes adultes* 19 ans +,6595,Fruits et légumes,,,1.6936555,0,1.6,1.8,mg,15.91003963,0.4,,1
Fer,Femmes adultes* 19 ans +,4951,Fruits et légumes,Fruits,,0.3858759,0,0.4,0.4,mg,3.624882085,0.1,,2
Fer,Femmes adultes* 19 ans +,1574,Fruits et légumes,Fruits,Pomme,0.0439016,0,0,0,mg,0.412407263,0,,3
Fer,Femmes adultes* 19 ans +,1919,Fruits et légumes,Fruits,Banane,0.0687578,0,0.1,0.1,mg,0.645904736,0,,3
Fer,Femmes adultes* 19 ans +,1597,Fruits et légumes,Fruits,Baies,0.0622078,0,0.1,0.1,mg,0.584374562,0,,3
Fer,Femmes adultes* 19 ans +,215,Fruits et légumes,Fruits,Cerises,0.0077859,0,0,0,mg,0.073139975,0,,3
Fer,Femmes adultes* 19 ans +,1356,Fruits et légumes,Fruits,Agrumes,0.0310973,0,0,0,mg,0.292125547,0,,3
Fer,Femmes adultes* 19 ans +,1006,Fruits et légumes,Fruits,Raisins et raisins secs,0.0450631,0,0,0.1,mg,0.423318785,0,,3
Fer,Femmes adultes* 19 ans +,306,Fruits et légumes,Fruits,Melons,0.0256587,0,0,0,mg,0.241035391,0,E,3
Fer,Femmes adultes* 19 ans +,854,Fruits et légumes,Fruits,Autres fruits,0.0581772,0,0,0.1,mg,0.546511195,0,,3
Fer,Femmes adultes* 19 ans +,259,Fruits et légumes,Fruits,Pêches et nectarines,0.0152124,0,0,0,mg,0.142903813,0,,3
Fer,Femmes adultes* 19 ans +,265,Fruits et légumes,Fruits,Poires,0.0126207,0,0,0,mg,0.118557985,0,,3
Fer,Femmes adultes* 19 ans +,327,Fruits et légumes,Fruits,Ananas,0.0105249,0,0,0,mg,0.098869877,0,E,3
Fer,Femmes adultes* 19 ans +,133,Fruits et légumes,Fruits,Prunes et pruneaux,0.0048684,0,0,0,mg,0.045732954,0,E,3
Fer,Femmes adultes* 19 ans +,6291,Fruits et légumes,Légumes incluant pommes de terre,,1.3077795,0,1.2,1.4,mg,12.28515754,0.3,,2
Fer,Femmes adultes* 19 ans +,3518,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,0.4235407,0,0.4,0.5,mg,3.978701677,0.2,,3
Fer,Femmes adultes* 19 ans +,2348,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,0.0669328,0,0.1,0.1,mg,0.62876045,0.1,,3
Fer,Femmes adultes* 19 ans +,5446,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,0.516713,0,0.5,0.6,mg,4.853953629,0.2,,3
Fer,Femmes adultes* 19 ans +,2959,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,0.3005929,0,0.3,0.3,mg,2.823741785,0.1,,3
Fer,Femmes adultes* 19 ans +,6669,Produits céréaliers,,,4.8457398,0.1,4.7,5,mg,45.52042265,0.6,,1
Fer,Femmes adultes* 19 ans +,5520,Produits céréaliers,Pains,,2.230978,0,2.1,2.3,mg,20.95759716,0.4,,2
Fer,Femmes adultes* 19 ans +,914,Produits céréaliers,Pains,Craquelins et biscottes,0.091797,0,0.1,0.1,mg,0.862332003,0.1,,3
Fer,Femmes adultes* 19 ans +,1994,Produits céréaliers,Pains,Autres produits panifiés,0.6016505,0,0.5,0.7,mg,5.651847722,0.3,,3
Fer,Femmes adultes* 19 ans +,2551,Produits céréaliers,Pains,Pains et petits pains blancs,0.960228,0,0.9,1,mg,9.020291414,0.4,,3
Fer,Femmes adultes* 19 ans +,2239,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,0.5773026,0,0.5,0.6,mg,5.423126023,0.2,,3
Fer,Femmes adultes* 19 ans +,2230,Produits céréaliers,Céréales pour déjeuner,,1.0542102,0,1,1.2,mg,9.903151193,0.4,,2
Fer,Femmes adultes* 19 ans +,555,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),0.2522351,0,0.2,0.3,mg,2.369472288,0.2,,3
Fer,Femmes adultes* 19 ans +,1756,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,0.8019752,0,0.7,0.9,mg,7.533678905,0.4,,3
Fer,Femmes adultes* 19 ans +,1575,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,0.243868,0,0.2,0.3,mg,2.290872963,0.1,,2
Fer,Femmes adultes* 19 ans +,45,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.0297228,0,0,0,mg,0.279213443,0.1,E,3
Fer,Femmes adultes* 19 ans +,42,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.0048781,0,0,0,mg,0.045824419,0,E,3
Fer,Femmes adultes* 19 ans +,1145,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,0.1651333,0,0.1,0.2,mg,1.551246311,0.1,,3
Fer,Femmes adultes* 19 ans +,30,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0054849,0,0,0,mg,0.051524773,0,F,3
Fer,Femmes adultes* 19 ans +,389,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,0.038358,0,0,0,mg,0.360331037,0,,3
Fer,Femmes adultes* 19 ans +,1,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Muffins et pains éclairs,0.0002909,0,0,0,mg,0.002732979,0,<10,3
Fer,Femmes adultes* 19 ans +,4893,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,1.3166836,0,1.2,1.4,mg,12.36880133,0.4,,2
Fer,Femmes adultes* 19 ans +,3664,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,0.8654209,0,0.8,1,mg,8.129682754,0.4,,3
Fer,Femmes adultes* 19 ans +,1358,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,0.358523,0,0.3,0.4,mg,3.367931651,0.2,,3
Fer,Femmes adultes* 19 ans +,1522,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,0.0927396,0,0.1,0.1,mg,0.871186925,0.1,,3
Fer,Femmes adultes* 19 ans +,5579,Viandes et volailles,,,1.3127931,0,1.2,1.4,mg,12.33225476,0.4,,1
Fer,Femmes adultes* 19 ans +,2644,Viandes et volailles,Volaille,,0.3595845,0,0.3,0.4,mg,3.377902424,0.2,,2
Fer,Femmes adultes* 19 ans +,2449,Viandes et volailles,Volaille,Poulet,0.3415713,0,0.3,0.4,mg,3.208688356,0.2,,3
Fer,Femmes adultes* 19 ans +,263,Viandes et volailles,Volaille,Dinde et autres volailles,0.0180132,0,0,0,mg,0.169214068,0,E,3
Fer,Femmes adultes* 19 ans +,2175,Viandes et volailles,Viandes transformées,,0.1700871,0,0.1,0.2,mg,1.5977824,0.2,,2
Fer,Femmes adultes* 19 ans +,599,Viandes et volailles,Viandes transformées,Bacon,0.0145117,0,0,0,mg,0.136321847,0,,3
Fer,Femmes adultes* 19 ans +,304,Viandes et volailles,Viandes transformées,Porc salé,0.0212809,0,0,0,mg,0.199911086,0,E,3
Fer,Femmes adultes* 19 ans +,1061,Viandes et volailles,Viandes transformées,Viandes froides,0.0565785,0,0,0.1,mg,0.531493002,0,,3
Fer,Femmes adultes* 19 ans +,644,Viandes et volailles,Viandes transformées,Saucisses,0.077716,0,0,0.1,mg,0.730056464,0.2,E,3
Fer,Femmes adultes* 19 ans +,2884,Viandes et volailles,Viande rouge,,0.7831215,0,0.7,0.8,mg,7.356569938,0.3,,2
Fer,Femmes adultes* 19 ans +,2116,Viandes et volailles,Viande rouge,Bœuf,0.6241454,0,0.6,0.7,mg,5.863162695,0.3,,3
Fer,Femmes adultes* 19 ans +,144,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0.0474378,0,0,0.1,mg,0.445626152,0.1,E,3
Fer,Femmes adultes* 19 ans +,39,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0.0238263,0,0,0,mg,0.223821721,0.1,E,3
Fer,Femmes adultes* 19 ans +,851,Viandes et volailles,Viande rouge,Porc frais,0.0877121,0,0.1,0.1,mg,0.823959371,0.1,,3
Fer,Femmes adultes* 19 ans +,5118,Substituts de viande,,,0.9682272,0,0.9,1,mg,9.095435124,0.4,,1
Fer,Femmes adultes* 19 ans +,3879,Substituts de viande,Œufs,,0.3106809,0,0.3,0.3,mg,2.918506939,0.1,,2
Fer,Femmes adultes* 19 ans +,790,Substituts de viande,Légumineuses,,0.2475277,0,0.2,0.3,mg,2.325251571,0.2,,2
Fer,Femmes adultes* 19 ans +,2513,Substituts de viande,Noix - graines et beurre d'arachides,,0.3397141,0,0.3,0.4,mg,3.191242182,0.2,,2
Fer,Femmes adultes* 19 ans +,202,Substituts de viande,Tofu et produits sans viande,,0.0703046,0,0,0.1,mg,0.660434432,0.1,E,2
Fer,Femmes adultes* 19 ans +,321,Boissons et barres nutritionnelles,,,0.1739911,0,0.1,0.2,mg,1.634456258,0.3,,1
Fer,Femmes adultes* 19 ans +,263,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,0.140599,0,0.1,0.2,mg,1.320773503,0.2,,2
Fer,Femmes adultes* 19 ans +,71,Boissons et barres nutritionnelles,Barres nutritionnelles,,0.0333922,0,0,0.1,mg,0.313682755,0.1,E,2
Fer,Femmes adultes* 19 ans +,6382,Soupes - sauces - épices et autres ingrédients,,,0.3405398,0,0.3,0.4,mg,3.198998851,0.1,,1
Fer,Femmes adultes* 19 ans +,2243,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,0.0855507,0,0.1,0.1,mg,0.803654902,0.1,,2
